"Cycle 1:CoOTf1:Co2p Scan"
,Characteristic Energy eV,1.486680e+003,Acquisition Time s,2.000000e+000
Name,,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",
Position,,"780.41","781.87","786.28","796.79","802.65",
FWHM,,"3.66","3.66","5.74","3.79","4.78",
Area,,"54536.57","40670.65","60855.51","39905.07","31127.76",
Lineshape,,"LA(50)","LA(50)","LA(50)","LA(50)","LA(50)",
K.E.,Counts,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",Background,Envelope,,B.E.,CPS,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",Background CPS,Envelope CPS
6.979620e+002,7.319410e+004,6.172335e+004,6.175282e+004,7.270670e+004,6.168880e+004,6.158329e+004,6.153548e+004,7.331303e+004,,7.887180e+002,3.659705e+004,3.086167e+004,3.087641e+004,3.635335e+004,3.084440e+004,3.079164e+004,3.076774e+004,3.665651e+004
6.980620e+002,7.327170e+004,6.168036e+004,6.171224e+004,7.311308e+004,6.163682e+004,6.153483e+004,6.148779e+004,7.372615e+004,,7.886180e+002,3.663585e+004,3.084018e+004,3.085612e+004,3.655654e+004,3.081841e+004,3.076742e+004,3.074390e+004,3.686307e+004
6.981620e+002,7.343030e+004,6.163674e+004,6.167360e+004,7.351846e+004,6.158400e+004,6.148554e+004,6.143927e+004,7.414126e+004,,7.885180e+002,3.671515e+004,3.081837e+004,3.083680e+004,3.675923e+004,3.079200e+004,3.074277e+004,3.071963e+004,3.707063e+004
6.982620e+002,7.404840e+004,6.159180e+004,6.163225e+004,7.391933e+004,6.152847e+004,6.143366e+004,6.138803e+004,7.455337e+004,,7.884180e+002,3.702420e+004,3.079590e+004,3.081612e+004,3.695966e+004,3.076423e+004,3.071683e+004,3.069402e+004,3.727668e+004
6.983620e+002,7.496790e+004,6.154291e+004,6.158695e+004,7.431274e+004,6.146971e+004,6.137786e+004,6.133286e+004,7.495875e+004,,7.883180e+002,3.748395e+004,3.077146e+004,3.079348e+004,3.715637e+004,3.073485e+004,3.068893e+004,3.066643e+004,3.747938e+004
6.984620e+002,7.490630e+004,6.149405e+004,6.154168e+004,7.470082e+004,6.141135e+004,6.132208e+004,6.127770e+004,7.535918e+004,,7.882180e+002,3.745315e+004,3.074703e+004,3.077084e+004,3.735041e+004,3.070568e+004,3.066104e+004,3.063885e+004,3.767959e+004
6.985620e+002,7.524130e+004,6.144361e+004,6.149483e+004,7.508016e+004,6.135141e+004,6.126472e+004,6.122097e+004,7.575086e+004,,7.881180e+002,3.762065e+004,3.072180e+004,3.074742e+004,3.754008e+004,3.067570e+004,3.063236e+004,3.061048e+004,3.787543e+004
6.986620e+002,7.608440e+004,6.138951e+004,6.144432e+004,7.544687e+004,6.128781e+004,6.120370e+004,6.116057e+004,7.612993e+004,,7.880180e+002,3.804220e+004,3.069475e+004,3.072216e+004,3.772344e+004,3.064391e+004,3.060185e+004,3.058029e+004,3.806496e+004
6.987620e+002,7.637930e+004,6.133396e+004,6.139513e+004,7.580133e+004,6.122277e+004,6.114123e+004,6.109873e+004,7.649950e+004,,7.879180e+002,3.818965e+004,3.066698e+004,3.069757e+004,3.790067e+004,3.061138e+004,3.057062e+004,3.054937e+004,3.824975e+004
6.988620e+002,7.674220e+004,6.127761e+004,6.134848e+004,7.614132e+004,6.115600e+004,6.107704e+004,6.103517e+004,7.685978e+004,,7.878180e+002,3.837110e+004,3.063881e+004,3.067424e+004,3.807066e+004,3.057800e+004,3.053852e+004,3.051758e+004,3.842989e+004
6.989620e+002,7.692610e+004,6.122185e+004,6.130082e+004,7.646560e+004,6.108823e+004,6.101185e+004,6.097060e+004,7.720594e+004,,7.877180e+002,3.846305e+004,3.061092e+004,3.065041e+004,3.823280e+004,3.054411e+004,3.050593e+004,3.048530e+004,3.860297e+004
6.990620e+002,7.753510e+004,6.116335e+004,6.125042e+004,7.677076e+004,6.101820e+004,6.094392e+004,6.090329e+004,7.753347e+004,,7.876180e+002,3.876755e+004,3.058167e+004,3.062521e+004,3.838538e+004,3.050910e+004,3.047196e+004,3.045165e+004,3.876673e+004
6.991620e+002,7.763890e+004,6.110415e+004,6.119933e+004,7.705705e+004,6.094773e+004,6.087540e+004,6.083529e+004,7.784249e+004,,7.875180e+002,3.881945e+004,3.055208e+004,3.059966e+004,3.852853e+004,3.047386e+004,3.043770e+004,3.041765e+004,3.892125e+004
6.992620e+002,7.828340e+004,6.104206e+004,6.114534e+004,7.732056e+004,6.087437e+004,6.080399e+004,6.076440e+004,7.812873e+004,,7.874180e+002,3.914170e+004,3.052103e+004,3.057267e+004,3.866028e+004,3.043718e+004,3.040199e+004,3.038220e+004,3.906437e+004
6.993620e+002,7.771410e+004,6.098199e+004,6.109338e+004,7.756421e+004,6.080303e+004,6.073460e+004,6.069553e+004,7.839511e+004,,7.873180e+002,3.885705e+004,3.049100e+004,3.054669e+004,3.878210e+004,3.040151e+004,3.036730e+004,3.034776e+004,3.919755e+004
6.994620e+002,7.891590e+004,6.091676e+004,6.104649e+004,7.777949e+004,6.072653e+004,6.066005e+004,6.062149e+004,7.864335e+004,,7.872180e+002,3.945795e+004,3.045838e+004,3.052324e+004,3.888974e+004,3.036326e+004,3.033002e+004,3.031075e+004,3.932168e+004
6.995620e+002,7.910430e+004,6.085313e+004,6.100469e+004,7.796905e+004,6.064896e+004,6.058443e+004,6.054639e+004,7.887470e+004,,7.871180e+002,3.955215e+004,3.042656e+004,3.050234e+004,3.898453e+004,3.032448e+004,3.029221e+004,3.027320e+004,3.943735e+004
6.996620e+002,7.924350e+004,6.079041e+004,6.096202e+004,7.813172e+004,6.057053e+004,6.050794e+004,6.047042e+004,7.908094e+004,,7.870180e+002,3.962175e+004,3.039521e+004,3.048101e+004,3.906586e+004,3.028526e+004,3.025397e+004,3.023521e+004,3.954047e+004
6.997620e+002,7.928250e+004,6.072723e+004,6.089789e+004,7.826643e+004,6.049196e+004,6.043098e+004,6.039398e+004,7.923856e+004,,7.869180e+002,3.964125e+004,3.036361e+004,3.044895e+004,3.913321e+004,3.024598e+004,3.021549e+004,3.019699e+004,3.961928e+004
6.998620e+002,7.968470e+004,6.066210e+004,6.085468e+004,7.837054e+004,6.041163e+004,6.035208e+004,6.031560e+004,7.938864e+004,,7.868180e+002,3.984235e+004,3.033105e+004,3.042734e+004,3.918527e+004,3.020581e+004,3.017604e+004,3.015780e+004,3.969432e+004
6.999620e+002,7.987660e+004,6.059587e+004,6.081461e+004,7.844416e+004,6.033020e+004,6.027210e+004,6.023612e+004,7.951248e+004,,7.867180e+002,3.993830e+004,3.029794e+004,3.040730e+004,3.922208e+004,3.016510e+004,3.013605e+004,3.011806e+004,3.975624e+004
7.000620e+002,7.946410e+004,6.053100e+004,6.078077e+004,7.848891e+004,6.025013e+004,6.019354e+004,6.015799e+004,7.961240e+004,,7.866180e+002,3.973205e+004,3.026550e+004,3.039038e+004,3.924446e+004,3.012507e+004,3.009677e+004,3.007899e+004,3.980620e+004
7.001620e+002,8.039460e+004,6.046202e+004,6.074840e+004,7.849864e+004,6.016596e+004,6.011087e+004,6.007576e+004,7.968287e+004,,7.865180e+002,4.019730e+004,3.023101e+004,3.037420e+004,3.924932e+004,3.008298e+004,3.005544e+004,3.003788e+004,3.984143e+004
7.002620e+002,8.000190e+004,6.040212e+004,6.072368e+004,7.847778e+004,6.008305e+004,6.002948e+004,5.999480e+004,7.973693e+004,,7.864180e+002,4.000095e+004,3.020106e+004,3.036184e+004,3.923889e+004,3.004153e+004,3.001474e+004,2.999740e+004,3.986846e+004
7.003620e+002,8.080420e+004,6.034024e+004,6.070263e+004,7.842160e+004,5.999656e+004,5.994449e+004,5.991024e+004,7.976456e+004,,7.863180e+002,4.040210e+004,3.017012e+004,3.035132e+004,3.921080e+004,2.999828e+004,2.997224e+004,2.995512e+004,3.988228e+004
7.004620e+002,8.048020e+004,6.027934e+004,6.069082e+004,7.833452e+004,5.991127e+004,5.986047e+004,5.982666e+004,7.976977e+004,,7.862180e+002,4.024010e+004,3.013967e+004,3.034541e+004,3.916726e+004,2.995564e+004,2.993024e+004,2.991333e+004,3.988489e+004
7.005620e+002,8.018850e+004,6.021927e+004,6.068921e+004,7.821642e+004,5.982698e+004,5.977730e+004,5.974392e+004,7.975348e+004,,7.861180e+002,4.009425e+004,3.010964e+004,3.034460e+004,3.910821e+004,2.991349e+004,2.988865e+004,2.987196e+004,3.987674e+004
7.006620e+002,7.967740e+004,6.016095e+004,6.069991e+004,7.806806e+004,5.974442e+004,5.969587e+004,5.966293e+004,7.971750e+004,,7.860180e+002,3.983870e+004,3.008048e+004,3.034996e+004,3.903403e+004,2.987221e+004,2.984794e+004,2.983146e+004,3.985875e+004
7.007620e+002,8.000750e+004,6.010096e+004,6.072084e+004,7.788657e+004,5.966019e+004,5.961277e+004,5.958026e+004,7.966029e+004,,7.859180e+002,4.000375e+004,3.005048e+004,3.036042e+004,3.894329e+004,2.983010e+004,2.980639e+004,2.979013e+004,3.983014e+004
7.008620e+002,8.000070e+004,6.004198e+004,6.075481e+004,7.767402e+004,5.957566e+004,5.952939e+004,5.949729e+004,7.958669e+004,,7.858180e+002,4.000035e+004,3.002099e+004,3.037740e+004,3.883701e+004,2.978783e+004,2.976469e+004,2.974864e+004,3.979335e+004
7.009620e+002,7.998290e+004,6.000340e+004,6.080339e+004,7.743114e+004,5.949086e+004,5.944578e+004,5.941405e+004,7.951836e+004,,7.857180e+002,3.999145e+004,3.000170e+004,3.040170e+004,3.871557e+004,2.974543e+004,2.972289e+004,2.970703e+004,3.975918e+004
7.010620e+002,7.938560e+004,5.996690e+004,6.087059e+004,7.716106e+004,5.940815e+004,5.936427e+004,5.933290e+004,7.943936e+004,,7.856180e+002,3.969280e+004,2.998345e+004,3.043530e+004,3.858053e+004,2.970407e+004,2.968213e+004,2.966645e+004,3.971968e+004
7.011620e+002,7.941970e+004,5.992994e+004,6.095559e+004,7.686198e+004,5.932514e+004,5.928228e+004,5.925128e+004,7.934980e+004,,7.855180e+002,3.970985e+004,2.996497e+004,3.047780e+004,3.843099e+004,2.966257e+004,2.964114e+004,2.962564e+004,3.967490e+004
7.012620e+002,7.905410e+004,5.986640e+004,6.106182e+004,7.653705e+004,5.924340e+004,5.920145e+004,5.917082e+004,7.922685e+004,,7.854180e+002,3.952705e+004,2.993320e+004,3.053091e+004,3.826853e+004,2.962170e+004,2.960072e+004,2.958541e+004,3.961343e+004
7.013620e+002,7.895140e+004,5.983558e+004,6.119010e+004,7.618648e+004,5.916175e+004,5.912071e+004,5.909045e+004,7.913283e+004,,7.853180e+002,3.947570e+004,2.991779e+004,3.059505e+004,3.809324e+004,2.958088e+004,2.956035e+004,2.954522e+004,3.956642e+004
7.014620e+002,7.924280e+004,5.980929e+004,6.134073e+004,7.581005e+004,5.907859e+004,5.903845e+004,5.900856e+004,7.904288e+004,,7.852180e+002,3.962140e+004,2.990465e+004,3.067037e+004,3.790502e+004,2.953930e+004,2.951923e+004,2.950428e+004,3.952144e+004
7.015620e+002,7.914030e+004,5.979003e+004,6.151715e+004,7.541060e+004,5.899552e+004,5.895629e+004,5.892676e+004,7.896254e+004,,7.851180e+002,3.957015e+004,2.989501e+004,3.075857e+004,3.770530e+004,2.949776e+004,2.947814e+004,2.946338e+004,3.948127e+004
7.016620e+002,7.827970e+004,5.978185e+004,6.172427e+004,7.499305e+004,5.891561e+004,5.887728e+004,5.884812e+004,7.889956e+004,,7.850180e+002,3.913985e+004,2.989092e+004,3.086213e+004,3.749652e+004,2.945780e+004,2.943864e+004,2.942406e+004,3.944978e+004
7.017620e+002,7.891820e+004,5.977980e+004,6.195776e+004,7.455306e+004,5.883278e+004,5.879539e+004,5.876657e+004,7.885250e+004,,7.849180e+002,3.945910e+004,2.988990e+004,3.097888e+004,3.727653e+004,2.941639e+004,2.939770e+004,2.938329e+004,3.942625e+004
7.018620e+002,7.894330e+004,5.978762e+004,6.222170e+004,7.409486e+004,5.874966e+004,5.871309e+004,5.868459e+004,7.882857e+004,,7.848180e+002,3.947165e+004,2.989381e+004,3.111085e+004,3.704743e+004,2.937483e+004,2.935655e+004,2.934230e+004,3.941429e+004
7.019620e+002,7.829160e+004,5.980946e+004,6.252027e+004,7.362289e+004,5.866893e+004,5.863311e+004,5.860492e+004,7.883498e+004,,7.847180e+002,3.914580e+004,2.990473e+004,3.126014e+004,3.681145e+004,2.933447e+004,2.931656e+004,2.930246e+004,3.941749e+004
7.020620e+002,7.825130e+004,5.984436e+004,6.285217e+004,7.313650e+004,5.858805e+004,5.855297e+004,5.852509e+004,7.887367e+004,,7.846180e+002,3.912565e+004,2.992218e+004,3.142608e+004,3.656825e+004,2.929402e+004,2.927648e+004,2.926255e+004,3.943684e+004
7.021620e+002,7.885390e+004,5.989143e+004,6.321564e+004,7.263507e+004,5.850439e+004,5.847005e+004,5.844249e+004,7.894661e+004,,7.845180e+002,3.942695e+004,2.994572e+004,3.160782e+004,3.631753e+004,2.925219e+004,2.923503e+004,2.922125e+004,3.947331e+004
7.022620e+002,7.918390e+004,5.995359e+004,6.361230e+004,7.212155e+004,5.841906e+004,5.838546e+004,5.835821e+004,7.905910e+004,,7.844180e+002,3.959195e+004,2.997680e+004,3.180615e+004,3.606077e+004,2.920953e+004,2.919273e+004,2.917911e+004,3.952955e+004
7.023620e+002,7.950410e+004,6.003289e+004,6.404226e+004,7.159782e+004,5.833208e+004,5.829923e+004,5.827229e+004,7.921510e+004,,7.843180e+002,3.975205e+004,3.001644e+004,3.202113e+004,3.579891e+004,2.916604e+004,2.914961e+004,2.913615e+004,3.960755e+004
7.024620e+002,7.903470e+004,6.013469e+004,6.450836e+004,7.106884e+004,5.824666e+004,5.821455e+004,5.818793e+004,7.942138e+004,,7.842180e+002,3.951735e+004,3.006735e+004,3.225418e+004,3.553442e+004,2.912333e+004,2.910727e+004,2.909396e+004,3.971069e+004
7.025620e+002,7.960530e+004,6.025701e+004,6.500545e+004,7.053231e+004,5.815868e+004,5.812721e+004,5.810090e+004,7.967704e+004,,7.841180e+002,3.980265e+004,3.012851e+004,3.250272e+004,3.526615e+004,2.907934e+004,2.906360e+004,2.905045e+004,3.983852e+004
7.026620e+002,7.983980e+004,6.040358e+004,6.553331e+004,6.999133e+004,5.806947e+004,5.803859e+004,5.801257e+004,7.998598e+004,,7.840180e+002,3.991990e+004,3.020179e+004,3.276665e+004,3.499567e+004,2.903473e+004,2.901930e+004,2.900629e+004,3.999299e+004
7.027620e+002,8.005770e+004,6.057690e+004,6.608986e+004,6.944767e+004,5.797900e+004,5.794875e+004,5.792300e+004,8.035019e+004,,7.839180e+002,4.002885e+004,3.028845e+004,3.304493e+004,3.472384e+004,2.898950e+004,2.897437e+004,2.896150e+004,4.017510e+004
7.028620e+002,8.028290e+004,6.077946e+004,6.667227e+004,6.890294e+004,5.788727e+004,5.785762e+004,5.783214e+004,8.077098e+004,,7.838180e+002,4.014145e+004,3.038973e+004,3.333613e+004,3.445147e+004,2.894363e+004,2.892881e+004,2.891607e+004,4.038549e+004
7.029620e+002,8.124680e+004,6.101078e+004,6.727406e+004,6.835572e+004,5.779124e+004,5.776221e+004,5.773700e+004,8.124600e+004,,7.837180e+002,4.062340e+004,3.050539e+004,3.363703e+004,3.417786e+004,2.889562e+004,2.888111e+004,2.886850e+004,4.062300e+004
7.030620e+002,8.147230e+004,6.127635e+004,6.789410e+004,6.781046e+004,5.769391e+004,5.766550e+004,5.764056e+004,8.177808e+004,,7.836180e+002,4.073615e+004,3.063818e+004,3.394705e+004,3.390523e+004,2.884696e+004,2.883275e+004,2.882028e+004,4.088904e+004
7.031620e+002,8.199830e+004,6.157734e+004,6.852637e+004,6.726733e+004,5.759405e+004,5.756626e+004,5.754159e+004,8.236499e+004,,7.835180e+002,4.099915e+004,3.078867e+004,3.426318e+004,3.363366e+004,2.879703e+004,2.878313e+004,2.877079e+004,4.118250e+004
7.032620e+002,8.288940e+004,6.191454e+004,6.916397e+004,6.672612e+004,5.749026e+004,5.746299e+004,5.743859e+004,8.300351e+004,,7.834180e+002,4.144470e+004,3.095727e+004,3.458198e+004,3.336306e+004,2.874513e+004,2.873149e+004,2.871930e+004,4.150175e+004
7.033620e+002,8.375230e+004,6.229010e+004,6.980103e+004,6.618826e+004,5.738259e+004,5.735580e+004,5.733167e+004,8.369107e+004,,7.833180e+002,4.187615e+004,3.114505e+004,3.490051e+004,3.309413e+004,2.869129e+004,2.867790e+004,2.866584e+004,4.184553e+004
7.034620e+002,8.410800e+004,6.270784e+004,7.043310e+004,6.565677e+004,5.727304e+004,5.724673e+004,5.722287e+004,8.442597e+004,,7.832180e+002,4.205400e+004,3.135392e+004,3.521655e+004,3.282838e+004,2.863652e+004,2.862336e+004,2.861144e+004,4.221299e+004
7.035620e+002,8.496140e+004,6.316724e+004,7.105125e+004,6.513062e+004,5.715958e+004,5.713378e+004,5.711017e+004,8.520180e+004,,7.831180e+002,4.248070e+004,3.158362e+004,3.552562e+004,3.256531e+004,2.857979e+004,2.856689e+004,2.855508e+004,4.260090e+004
7.036620e+002,8.580900e+004,6.366917e+004,7.164820e+004,6.461068e+004,5.704222e+004,5.701693e+004,5.699355e+004,8.601299e+004,,7.830180e+002,4.290450e+004,3.183459e+004,3.582410e+004,3.230534e+004,2.852111e+004,2.850847e+004,2.849678e+004,4.300650e+004
7.037620e+002,8.690180e+004,6.421306e+004,7.221555e+004,6.409686e+004,5.691994e+004,5.689517e+004,5.687203e+004,8.685247e+004,,7.829180e+002,4.345090e+004,3.210653e+004,3.610777e+004,3.204843e+004,2.845997e+004,2.844759e+004,2.843601e+004,4.342624e+004
7.038620e+002,8.769060e+004,6.479995e+004,7.274699e+004,6.359099e+004,5.679397e+004,5.676971e+004,5.674680e+004,8.771439e+004,,7.828180e+002,4.384530e+004,3.239998e+004,3.637349e+004,3.179549e+004,2.839698e+004,2.838486e+004,2.837340e+004,4.385720e+004
7.039620e+002,8.829010e+004,6.542976e+004,7.323582e+004,6.309433e+004,5.666512e+004,5.664131e+004,5.661864e+004,8.859180e+004,,7.827180e+002,4.414505e+004,3.271488e+004,3.661791e+004,3.154716e+004,2.833256e+004,2.832065e+004,2.830932e+004,4.429590e+004
7.040620e+002,8.901590e+004,6.610037e+004,7.367428e+004,6.260682e+004,5.653284e+004,5.650944e+004,5.648700e+004,8.947576e+004,,7.826180e+002,4.450795e+004,3.305018e+004,3.683714e+004,3.130341e+004,2.826642e+004,2.825472e+004,2.824350e+004,4.473788e+004
7.041620e+002,9.033660e+004,6.680695e+004,7.405303e+004,6.212645e+004,5.639466e+004,5.637166e+004,5.634946e+004,9.035491e+004,,7.825180e+002,4.516830e+004,3.340347e+004,3.702651e+004,3.106323e+004,2.819733e+004,2.818583e+004,2.817473e+004,4.517746e+004
7.042620e+002,9.173430e+004,6.754590e+004,7.436530e+004,6.165328e+004,5.625024e+004,5.622765e+004,5.620568e+004,9.121965e+004,,7.824180e+002,4.586715e+004,3.377295e+004,3.718265e+004,3.082664e+004,2.812512e+004,2.811382e+004,2.810284e+004,4.560983e+004
7.043620e+002,9.205620e+004,6.831746e+004,7.460965e+004,6.119168e+004,5.610393e+004,5.608174e+004,5.606001e+004,9.206442e+004,,7.823180e+002,4.602810e+004,3.415873e+004,3.730482e+004,3.059584e+004,2.805196e+004,2.804087e+004,2.803000e+004,4.603221e+004
7.044620e+002,9.328560e+004,6.911288e+004,7.477732e+004,6.073806e+004,5.595203e+004,5.593028e+004,5.590875e+004,9.287556e+004,,7.822180e+002,4.664280e+004,3.455644e+004,3.738866e+004,3.036903e+004,2.797601e+004,2.796514e+004,2.795438e+004,4.643778e+004
7.045620e+002,9.367570e+004,6.992963e+004,7.486751e+004,6.029583e+004,5.579793e+004,5.577662e+004,5.575529e+004,9.364635e+004,,7.821180e+002,4.683785e+004,3.496482e+004,3.743376e+004,3.014791e+004,2.789896e+004,2.788831e+004,2.787765e+004,4.682318e+004
7.046620e+002,9.488530e+004,7.075762e+004,7.487357e+004,5.986179e+004,5.563834e+004,5.561742e+004,5.559630e+004,9.436355e+004,,7.820180e+002,4.744265e+004,3.537881e+004,3.743678e+004,2.993089e+004,2.781917e+004,2.780871e+004,2.779815e+004,4.718177e+004
7.047620e+002,9.530870e+004,7.159237e+004,7.479638e+004,5.943885e+004,5.547643e+004,5.545585e+004,5.543494e+004,9.502013e+004,,7.819180e+002,4.765435e+004,3.579618e+004,3.739819e+004,2.971942e+004,2.773822e+004,2.772792e+004,2.771747e+004,4.751007e+004
7.048620e+002,9.611190e+004,7.242399e+004,7.463338e+004,5.902525e+004,5.531060e+004,5.529036e+004,5.526965e+004,9.560497e+004,,7.818180e+002,4.805595e+004,3.621200e+004,3.731669e+004,2.951262e+004,2.765530e+004,2.764518e+004,2.763483e+004,4.780248e+004
7.049620e+002,9.713030e+004,7.324264e+004,7.438368e+004,5.861987e+004,5.513995e+004,5.512007e+004,5.509956e+004,9.610796e+004,,7.817180e+002,4.856515e+004,3.662132e+004,3.719184e+004,2.930994e+004,2.756998e+004,2.756003e+004,2.754978e+004,4.805398e+004
7.050620e+002,9.700240e+004,7.404350e+004,7.405296e+004,5.822716e+004,5.496914e+004,5.494960e+004,5.492930e+004,9.652515e+004,,7.816180e+002,4.850120e+004,3.702175e+004,3.702648e+004,2.911358e+004,2.748457e+004,2.747480e+004,2.746465e+004,4.826258e+004
7.051620e+002,9.788750e+004,7.481261e+004,7.363927e+004,5.784271e+004,5.479404e+004,5.477484e+004,5.475475e+004,9.684447e+004,,7.815180e+002,4.894375e+004,3.740631e+004,3.681964e+004,2.892135e+004,2.739702e+004,2.738742e+004,2.737737e+004,4.842224e+004
7.052620e+002,9.764810e+004,7.554451e+004,7.315035e+004,5.747059e+004,5.461920e+004,5.460035e+004,5.458046e+004,9.706316e+004,,7.814180e+002,4.882405e+004,3.777225e+004,3.657518e+004,2.873530e+004,2.730960e+004,2.730018e+004,2.729023e+004,4.853158e+004
7.053620e+002,9.753420e+004,7.622862e+004,7.258983e+004,5.710992e+004,5.444415e+004,5.442564e+004,5.440593e+004,9.717445e+004,,7.813180e+002,4.876710e+004,3.811431e+004,3.629491e+004,2.855496e+004,2.722208e+004,2.721282e+004,2.720296e+004,4.858722e+004
7.054620e+002,9.783810e+004,7.685335e+004,7.196100e+004,5.675859e+004,5.426720e+004,5.424898e+004,5.422945e+004,9.717131e+004,,7.812180e+002,4.891905e+004,3.842668e+004,3.598050e+004,2.837929e+004,2.713360e+004,2.712449e+004,2.711473e+004,4.858566e+004
7.055620e+002,9.715750e+004,7.741315e+004,7.127363e+004,5.642031e+004,5.409229e+004,5.407437e+004,5.405502e+004,9.705365e+004,,7.811180e+002,4.857875e+004,3.870658e+004,3.563681e+004,2.821015e+004,2.704615e+004,2.703719e+004,2.702751e+004,4.852683e+004
7.056620e+002,9.772040e+004,7.789395e+004,7.052904e+004,5.608943e+004,5.391439e+004,5.389677e+004,5.387760e+004,9.681318e+004,,7.810180e+002,4.886020e+004,3.894698e+004,3.526452e+004,2.804471e+004,2.695719e+004,2.694838e+004,2.693880e+004,4.840659e+004
7.057620e+002,9.693620e+004,7.829274e+004,6.973956e+004,5.577095e+004,5.373895e+004,5.372163e+004,5.370264e+004,9.645326e+004,,7.809180e+002,4.846810e+004,3.914637e+004,3.486978e+004,2.788547e+004,2.686948e+004,2.686082e+004,2.685132e+004,4.822663e+004
7.058620e+002,9.558150e+004,7.860466e+004,6.891474e+004,5.546673e+004,5.356831e+004,5.355128e+004,5.353248e+004,9.597582e+004,,7.808180e+002,4.779075e+004,3.930233e+004,3.445737e+004,2.773337e+004,2.678415e+004,2.677564e+004,2.676624e+004,4.798791e+004
7.059620e+002,9.467040e+004,7.882165e+004,6.806031e+004,5.517460e+004,5.340067e+004,5.338395e+004,5.336532e+004,9.537990e+004,,7.807180e+002,4.733520e+004,3.941083e+004,3.403016e+004,2.758730e+004,2.670034e+004,2.669197e+004,2.668266e+004,4.768995e+004
7.060620e+002,9.446730e+004,7.893577e+004,6.718093e+004,5.489121e+004,5.323322e+004,5.321676e+004,5.319831e+004,9.466464e+004,,7.806180e+002,4.723365e+004,3.946789e+004,3.359047e+004,2.744561e+004,2.661661e+004,2.660838e+004,2.659916e+004,4.733232e+004
7.061620e+002,9.275200e+004,7.894942e+004,6.629017e+004,5.462218e+004,5.307208e+004,5.305587e+004,5.303760e+004,9.383934e+004,,7.805180e+002,4.637600e+004,3.947471e+004,3.314509e+004,2.731109e+004,2.653604e+004,2.652794e+004,2.651880e+004,4.691967e+004
7.062620e+002,9.220270e+004,7.885553e+004,6.539057e+004,5.436233e+004,5.291253e+004,5.289657e+004,5.287846e+004,9.290370e+004,,7.804180e+002,4.610135e+004,3.942776e+004,3.269528e+004,2.718117e+004,2.645626e+004,2.644829e+004,2.643923e+004,4.645185e+004
7.063620e+002,9.096410e+004,7.865603e+004,6.449185e+004,5.411405e+004,5.275736e+004,5.274166e+004,5.272370e+004,9.186613e+004,,7.803180e+002,4.548205e+004,3.932802e+004,3.224592e+004,2.705703e+004,2.637868e+004,2.637083e+004,2.636185e+004,4.593306e+004
7.064620e+002,8.996200e+004,7.835059e+004,6.359958e+004,5.387603e+004,5.260563e+004,5.259019e+004,5.257240e+004,9.073244e+004,,7.802180e+002,4.498100e+004,3.917530e+004,3.179979e+004,2.693802e+004,2.630281e+004,2.629510e+004,2.628620e+004,4.536622e+004
7.065620e+002,8.813290e+004,7.794465e+004,6.272314e+004,5.365113e+004,5.246072e+004,5.244554e+004,5.242790e+004,8.951356e+004,,7.801180e+002,4.406645e+004,3.897232e+004,3.136157e+004,2.682557e+004,2.623036e+004,2.622277e+004,2.621395e+004,4.475678e+004
7.066620e+002,8.717450e+004,7.743819e+004,6.186447e+004,5.343543e+004,5.231911e+004,5.230420e+004,5.228672e+004,8.821453e+004,,7.800180e+002,4.358725e+004,3.871909e+004,3.093223e+004,2.671772e+004,2.615956e+004,2.615210e+004,2.614336e+004,4.410726e+004
7.067620e+002,8.628190e+004,7.683578e+004,6.102813e+004,5.322829e+004,5.218059e+004,5.216590e+004,5.214859e+004,8.684435e+004,,7.799180e+002,4.314095e+004,3.841789e+004,3.051407e+004,2.661414e+004,2.609030e+004,2.608295e+004,2.607429e+004,4.342218e+004
7.068620e+002,8.452020e+004,7.614685e+004,6.022186e+004,5.303292e+004,5.204869e+004,5.203421e+004,5.201705e+004,8.541632e+004,,7.798180e+002,4.226010e+004,3.807343e+004,3.011093e+004,2.651646e+004,2.602434e+004,2.601711e+004,2.600853e+004,4.270816e+004
7.069620e+002,8.300230e+004,7.537784e+004,5.944824e+004,5.284797e+004,5.192242e+004,5.190815e+004,5.189115e+004,8.394002e+004,,7.797180e+002,4.150115e+004,3.768892e+004,2.972412e+004,2.642399e+004,2.596121e+004,2.595407e+004,2.594558e+004,4.197001e+004
7.070620e+002,8.172430e+004,7.453593e+004,5.870909e+004,5.267212e+004,5.180083e+004,5.178678e+004,5.176993e+004,8.242503e+004,,7.796180e+002,4.086215e+004,3.726796e+004,2.935455e+004,2.633606e+004,2.590042e+004,2.589339e+004,2.588497e+004,4.121251e+004
7.071620e+002,8.016680e+004,7.363113e+004,5.800776e+004,5.250621e+004,5.168508e+004,5.167125e+004,5.165455e+004,8.088325e+004,,7.795180e+002,4.008340e+004,3.681557e+004,2.900388e+004,2.625311e+004,2.584254e+004,2.583563e+004,2.582727e+004,4.044162e+004
7.072620e+002,7.943860e+004,7.266957e+004,5.734245e+004,5.234660e+004,5.157182e+004,5.155822e+004,5.154165e+004,7.932204e+004,,7.794180e+002,3.971930e+004,3.633479e+004,2.867122e+004,2.617330e+004,2.578591e+004,2.577911e+004,2.577083e+004,3.966102e+004
