"Cycle 1:CoEchem1:Co2p Scan"
,Characteristic Energy eV,1.486680e+003,Acquisition Time s,2.000000e+000
Name,,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",
Position,,"780.56","782.07","786.19","796.93","802.59",
FWHM,,"3.36","3.36","6.00","3.53","5.19",
Area,,"10393.60","7912.32","12828.12","7306.91","6166.48",
Lineshape,,"LA(50)","LA(50)","LA(50)","LA(50)","LA(50)",
K.E.,Counts,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",Background,Envelope,,B.E.,CPS,"Co 2p","Co 2p","Co 2p","Co 2p","Co 2p",Background CPS,Envelope CPS
6.978240e+002,2.829490e+004,2.595432e+004,2.596050e+004,2.807011e+004,2.594761e+004,2.593264e+004,2.592193e+004,2.817747e+004,,7.888560e+002,1.414745e+004,1.297716e+004,1.298025e+004,1.403505e+004,1.297381e+004,1.296632e+004,1.296096e+004,1.408873e+004
6.979240e+002,2.834370e+004,2.594418e+004,2.595106e+004,2.814631e+004,2.593597e+004,2.592152e+004,2.591097e+004,2.825516e+004,,7.887560e+002,1.417185e+004,1.297209e+004,1.297553e+004,1.407315e+004,1.296799e+004,1.296076e+004,1.295548e+004,1.412758e+004
6.980240e+002,2.848680e+004,2.593334e+004,2.594092e+004,2.822213e+004,2.592364e+004,2.590970e+004,2.589931e+004,2.833248e+004,,7.886560e+002,1.424340e+004,1.296667e+004,1.297046e+004,1.411106e+004,1.296182e+004,1.295485e+004,1.294966e+004,1.416624e+004
6.981240e+002,2.821160e+004,2.592388e+004,2.593197e+004,2.829918e+004,2.591250e+004,2.589908e+004,2.588885e+004,2.841121e+004,,7.885560e+002,1.410580e+004,1.296194e+004,1.296598e+004,1.414959e+004,1.295625e+004,1.294954e+004,1.294442e+004,1.420561e+004
6.982240e+002,2.825220e+004,2.591424e+004,2.592279e+004,2.837575e+004,2.590113e+004,2.588822e+004,2.587815e+004,2.848953e+004,,7.884560e+002,1.412610e+004,1.295712e+004,1.296139e+004,1.418787e+004,1.295056e+004,1.294411e+004,1.293908e+004,1.424476e+004
6.983240e+002,2.897420e+004,2.590129e+004,2.591029e+004,2.844845e+004,2.588658e+004,2.587405e+004,2.586414e+004,2.856411e+004,,7.883560e+002,1.448710e+004,1.295065e+004,1.295515e+004,1.422422e+004,1.294329e+004,1.293702e+004,1.293207e+004,1.428205e+004
6.984240e+002,2.861260e+004,2.588992e+004,2.589959e+004,2.852186e+004,2.587362e+004,2.586145e+004,2.585170e+004,2.863963e+004,,7.882560e+002,1.430630e+004,1.294496e+004,1.294980e+004,1.426093e+004,1.293681e+004,1.293072e+004,1.292585e+004,1.431982e+004
6.985240e+002,2.890140e+004,2.587718e+004,2.588807e+004,2.859273e+004,2.585930e+004,2.584750e+004,2.583790e+004,2.871319e+004,,7.881560e+002,1.445070e+004,1.293859e+004,1.294404e+004,1.429637e+004,1.292965e+004,1.292375e+004,1.291895e+004,1.435659e+004
6.986240e+002,2.927240e+004,2.586269e+004,2.587481e+004,2.866034e+004,2.584323e+004,2.583183e+004,2.582235e+004,2.878349e+004,,7.880560e+002,1.463620e+004,1.293135e+004,1.293741e+004,1.433017e+004,1.292162e+004,1.291591e+004,1.291118e+004,1.439175e+004
6.987240e+002,2.902070e+004,2.584948e+004,2.586262e+004,2.872720e+004,2.582824e+004,2.581723e+004,2.580788e+004,2.885325e+004,,7.879560e+002,1.451035e+004,1.292474e+004,1.293131e+004,1.436360e+004,1.291412e+004,1.290861e+004,1.290394e+004,1.442662e+004
6.988240e+002,2.920560e+004,2.583552e+004,2.584953e+004,2.879099e+004,2.581234e+004,2.580172e+004,2.579250e+004,2.892009e+004,,7.878560e+002,1.460280e+004,1.291776e+004,1.292476e+004,1.439549e+004,1.290617e+004,1.290086e+004,1.289625e+004,1.446004e+004
6.989240e+002,2.874610e+004,2.582358e+004,2.583844e+004,2.885428e+004,2.579849e+004,2.578822e+004,2.577913e+004,2.898648e+004,,7.877560e+002,1.437305e+004,1.291179e+004,1.291922e+004,1.442714e+004,1.289925e+004,1.289411e+004,1.288957e+004,1.449324e+004
6.990240e+002,2.886880e+004,2.581102e+004,2.582686e+004,2.891418e+004,2.578410e+004,2.577411e+004,2.576515e+004,2.904966e+004,,7.876560e+002,1.443440e+004,1.290551e+004,1.291343e+004,1.445709e+004,1.289205e+004,1.288706e+004,1.288258e+004,1.452483e+004
6.991240e+002,2.891210e+004,2.579820e+004,2.581653e+004,2.897062e+004,2.576944e+004,2.575974e+004,2.575091e+004,2.911089e+004,,7.875560e+002,1.445605e+004,1.289910e+004,1.290826e+004,1.448531e+004,1.288472e+004,1.287987e+004,1.287545e+004,1.455545e+004
6.992240e+002,2.904290e+004,2.578473e+004,2.580553e+004,2.902298e+004,2.575414e+004,2.574471e+004,2.573601e+004,2.916805e+004,,7.874560e+002,1.452145e+004,1.289236e+004,1.290277e+004,1.451149e+004,1.287707e+004,1.287236e+004,1.286801e+004,1.458403e+004
6.993240e+002,2.924300e+004,2.577047e+004,2.579357e+004,2.907060e+004,2.573785e+004,2.572871e+004,2.572014e+004,2.922065e+004,,7.873560e+002,1.462150e+004,1.288523e+004,1.289678e+004,1.453530e+004,1.286893e+004,1.286436e+004,1.286007e+004,1.461032e+004
6.994240e+002,2.920590e+004,2.575668e+004,2.578170e+004,2.911425e+004,2.572167e+004,2.571281e+004,2.570436e+004,2.926966e+004,,7.872560e+002,1.460295e+004,1.287834e+004,1.289085e+004,1.455713e+004,1.286083e+004,1.285640e+004,1.285218e+004,1.463483e+004
6.995240e+002,2.948200e+004,2.574158e+004,2.576851e+004,2.915231e+004,2.570416e+004,2.569560e+004,2.568727e+004,2.931309e+004,,7.871560e+002,1.474100e+004,1.287079e+004,1.288425e+004,1.457615e+004,1.285208e+004,1.284780e+004,1.284363e+004,1.465655e+004
6.996240e+002,2.948810e+004,2.572637e+004,2.575521e+004,2.918559e+004,2.568662e+004,2.567830e+004,2.567006e+004,2.935182e+004,,7.870560e+002,1.474405e+004,1.286318e+004,1.287761e+004,1.459279e+004,1.284331e+004,1.283915e+004,1.283503e+004,1.467591e+004
6.997240e+002,2.933910e+004,2.571176e+004,2.574578e+004,2.921468e+004,2.566968e+004,2.566159e+004,2.565346e+004,2.938964e+004,,7.869560e+002,1.466955e+004,1.285588e+004,1.287289e+004,1.460734e+004,1.283484e+004,1.283079e+004,1.282673e+004,1.469482e+004
6.998240e+002,2.930100e+004,2.569724e+004,2.573696e+004,2.923881e+004,2.565285e+004,2.564497e+004,2.563695e+004,2.942303e+004,,7.868560e+002,1.465050e+004,1.284862e+004,1.286848e+004,1.461941e+004,1.282642e+004,1.282249e+004,1.281848e+004,1.471151e+004
6.999240e+002,2.936150e+004,2.568249e+004,2.572780e+004,2.925731e+004,2.563566e+004,2.562801e+004,2.562010e+004,2.945089e+004,,7.867560e+002,1.468075e+004,1.284125e+004,1.286390e+004,1.462866e+004,1.281783e+004,1.281401e+004,1.281005e+004,1.472545e+004
7.000240e+002,2.950890e+004,2.566789e+004,2.571357e+004,2.926971e+004,2.561773e+004,2.561031e+004,2.560250e+004,2.946922e+004,,7.866560e+002,1.475445e+004,1.283395e+004,1.285678e+004,1.463485e+004,1.280886e+004,1.280515e+004,1.280125e+004,1.473461e+004
7.001240e+002,2.954490e+004,2.565305e+004,2.570445e+004,2.927621e+004,2.559956e+004,2.559236e+004,2.558465e+004,2.948701e+004,,7.865560e+002,1.477245e+004,1.282652e+004,1.285223e+004,1.463811e+004,1.279978e+004,1.279618e+004,1.279233e+004,1.474351e+004
7.002240e+002,2.934260e+004,2.563904e+004,2.569734e+004,2.927789e+004,2.558224e+004,2.557525e+004,2.556765e+004,2.950118e+004,,7.864560e+002,1.467130e+004,1.281952e+004,1.284867e+004,1.463894e+004,1.279112e+004,1.278762e+004,1.278382e+004,1.475059e+004
7.003240e+002,2.936760e+004,2.562484e+004,2.569141e+004,2.927360e+004,2.556477e+004,2.555794e+004,2.555045e+004,2.951077e+004,,7.863560e+002,1.468380e+004,1.281242e+004,1.284570e+004,1.463680e+004,1.278239e+004,1.277897e+004,1.277522e+004,1.475539e+004
7.004240e+002,2.961770e+004,2.560944e+004,2.568583e+004,2.926220e+004,2.554610e+004,2.553944e+004,2.553204e+004,2.951483e+004,,7.862560e+002,1.480885e+004,1.280472e+004,1.284292e+004,1.463110e+004,1.277305e+004,1.276972e+004,1.276602e+004,1.475742e+004
7.005240e+002,2.979620e+004,2.559314e+004,2.568118e+004,2.924408e+004,2.552653e+004,2.552005e+004,2.551274e+004,2.951400e+004,,7.861560e+002,1.489810e+004,1.279657e+004,1.284059e+004,1.462204e+004,1.276326e+004,1.276003e+004,1.275637e+004,1.475700e+004
7.006240e+002,2.954610e+004,2.557981e+004,2.567966e+004,2.922104e+004,2.550801e+004,2.550171e+004,2.549449e+004,2.951227e+004,,7.860560e+002,1.477305e+004,1.278990e+004,1.283983e+004,1.461052e+004,1.275400e+004,1.275085e+004,1.274724e+004,1.475614e+004
7.007240e+002,2.919800e+004,2.556818e+004,2.568202e+004,2.919365e+004,2.549097e+004,2.548486e+004,2.547773e+004,2.950878e+004,,7.859560e+002,1.459900e+004,1.278409e+004,1.284101e+004,1.459683e+004,1.274549e+004,1.274243e+004,1.273886e+004,1.475439e+004
7.008240e+002,2.944580e+004,2.555535e+004,2.568593e+004,2.915928e+004,2.547275e+004,2.546682e+004,2.545977e+004,2.950105e+004,,7.858560e+002,1.472290e+004,1.277767e+004,1.284296e+004,1.457964e+004,1.273637e+004,1.273341e+004,1.272988e+004,1.475052e+004
7.009240e+002,2.956070e+004,2.554192e+004,2.569233e+004,2.911850e+004,2.545395e+004,2.544817e+004,2.544121e+004,2.949003e+004,,7.857560e+002,1.478035e+004,1.277096e+004,1.284616e+004,1.455925e+004,1.272698e+004,1.272408e+004,1.272060e+004,1.474501e+004
7.010240e+002,2.946670e+004,2.552883e+004,2.570258e+004,2.907250e+004,2.543551e+004,2.542986e+004,2.542299e+004,2.947732e+004,,7.856560e+002,1.473335e+004,1.276442e+004,1.285129e+004,1.453625e+004,1.271776e+004,1.271493e+004,1.271150e+004,1.473866e+004
7.011240e+002,2.914380e+004,2.551712e+004,2.571815e+004,2.902235e+004,2.541845e+004,2.541294e+004,2.540615e+004,2.946440e+004,,7.855560e+002,1.457190e+004,1.275856e+004,1.285908e+004,1.451117e+004,1.270923e+004,1.270647e+004,1.270308e+004,1.473220e+004
7.012240e+002,2.971720e+004,2.550618e+004,2.573545e+004,2.896421e+004,2.539872e+004,2.539334e+004,2.538664e+004,2.945133e+004,,7.854560e+002,1.485860e+004,1.275309e+004,1.286773e+004,1.448210e+004,1.269936e+004,1.269667e+004,1.269332e+004,1.472567e+004
7.013240e+002,2.920000e+004,2.549902e+004,2.575992e+004,2.890323e+004,2.538124e+004,2.537599e+004,2.536938e+004,2.944188e+004,,7.853560e+002,1.460000e+004,1.274951e+004,1.287996e+004,1.445162e+004,1.269062e+004,1.268800e+004,1.268469e+004,1.472094e+004
7.014240e+002,2.921390e+004,2.549173e+004,2.578963e+004,2.883712e+004,2.536361e+004,2.535852e+004,2.535198e+004,2.943268e+004,,7.852560e+002,1.460695e+004,1.274587e+004,1.289482e+004,1.441856e+004,1.268181e+004,1.267926e+004,1.267599e+004,1.471634e+004
7.015240e+002,2.946360e+004,2.547746e+004,2.582409e+004,2.876517e+004,2.534479e+004,2.533984e+004,2.533338e+004,2.941784e+004,,7.851560e+002,1.473180e+004,1.273873e+004,1.291204e+004,1.438258e+004,1.267240e+004,1.266992e+004,1.266669e+004,1.470892e+004
7.016240e+002,2.930760e+004,2.547069e+004,2.586557e+004,2.868938e+004,2.532662e+004,2.532178e+004,2.531539e+004,2.941249e+004,,7.850560e+002,1.465380e+004,1.273535e+004,1.293279e+004,1.434469e+004,1.266331e+004,1.266089e+004,1.265769e+004,1.470624e+004
7.017240e+002,2.935620e+004,2.546513e+004,2.591372e+004,2.860913e+004,2.530814e+004,2.530342e+004,2.529710e+004,2.941113e+004,,7.849560e+002,1.467810e+004,1.273256e+004,1.295686e+004,1.430456e+004,1.265407e+004,1.265171e+004,1.264855e+004,1.470557e+004
7.018240e+002,2.935380e+004,2.546123e+004,2.596920e+004,2.852497e+004,2.528960e+004,2.528498e+004,2.527874e+004,2.941501e+004,,7.848560e+002,1.467690e+004,1.273062e+004,1.298460e+004,1.426248e+004,1.264480e+004,1.264249e+004,1.263937e+004,1.470751e+004
7.019240e+002,2.957310e+004,2.545828e+004,2.603145e+004,2.843610e+004,2.526998e+004,2.526548e+004,2.525931e+004,2.942406e+004,,7.847560e+002,1.478655e+004,1.272914e+004,1.301573e+004,1.421805e+004,1.263499e+004,1.263274e+004,1.262965e+004,1.471203e+004
7.020240e+002,2.938270e+004,2.545842e+004,2.610272e+004,2.834477e+004,2.525113e+004,2.524674e+004,2.524065e+004,2.944120e+004,,7.846560e+002,1.469135e+004,1.272921e+004,1.305136e+004,1.417239e+004,1.262556e+004,1.262337e+004,1.262032e+004,1.472060e+004
7.021240e+002,2.954060e+004,2.546046e+004,2.618168e+004,2.824970e+004,2.523148e+004,2.522721e+004,2.522118e+004,2.946579e+004,,7.845560e+002,1.477030e+004,1.273023e+004,1.309084e+004,1.412485e+004,1.261574e+004,1.261360e+004,1.261059e+004,1.473289e+004
7.022240e+002,2.980850e+004,2.546425e+004,2.626810e+004,2.815069e+004,2.521055e+004,2.520637e+004,2.520042e+004,2.949827e+004,,7.844560e+002,1.490425e+004,1.273212e+004,1.313405e+004,1.407535e+004,1.260528e+004,1.260319e+004,1.260021e+004,1.474913e+004
7.023240e+002,2.926330e+004,2.547393e+004,2.636565e+004,2.805179e+004,2.519201e+004,2.518791e+004,2.518204e+004,2.954314e+004,,7.843560e+002,1.463165e+004,1.273696e+004,1.318282e+004,1.402589e+004,1.259600e+004,1.259396e+004,1.259102e+004,1.477157e+004
7.024240e+002,2.978820e+004,2.548514e+004,2.646953e+004,2.794844e+004,2.517100e+004,2.516701e+004,2.516119e+004,2.959635e+004,,7.842560e+002,1.489410e+004,1.274257e+004,1.323476e+004,1.397422e+004,1.258550e+004,1.258350e+004,1.258059e+004,1.479818e+004
7.025240e+002,2.996520e+004,2.549996e+004,2.658102e+004,2.784258e+004,2.514910e+004,2.514520e+004,2.513945e+004,2.966006e+004,,7.841560e+002,1.498260e+004,1.274998e+004,1.329051e+004,1.392129e+004,1.257455e+004,1.257260e+004,1.256972e+004,1.483003e+004
7.026240e+002,2.947490e+004,2.552199e+004,2.670279e+004,2.773753e+004,2.512932e+004,2.512552e+004,2.511983e+004,2.973785e+004,,7.840560e+002,1.473745e+004,1.276099e+004,1.335140e+004,1.386876e+004,1.256466e+004,1.256276e+004,1.255991e+004,1.486892e+004
7.027240e+002,2.990030e+004,2.554767e+004,2.683014e+004,2.762947e+004,2.510753e+004,2.510382e+004,2.509819e+004,2.982587e+004,,7.839560e+002,1.495015e+004,1.277384e+004,1.341507e+004,1.381474e+004,1.255377e+004,1.255191e+004,1.254910e+004,1.491293e+004
7.028240e+002,3.010870e+004,2.557867e+004,2.696326e+004,2.751971e+004,2.508470e+004,2.508108e+004,2.507552e+004,2.992536e+004,,7.838560e+002,1.505435e+004,1.278933e+004,1.348163e+004,1.375986e+004,1.254235e+004,1.254054e+004,1.253776e+004,1.496268e+004
7.029240e+002,3.008380e+004,2.561663e+004,2.710228e+004,2.740959e+004,2.506190e+004,2.505836e+004,2.505285e+004,3.003735e+004,,7.837560e+002,1.504190e+004,1.280831e+004,1.355114e+004,1.370480e+004,1.253095e+004,1.252918e+004,1.252642e+004,1.501867e+004
7.030240e+002,3.028890e+004,2.566124e+004,2.724495e+004,2.729837e+004,2.503807e+004,2.503460e+004,2.502915e+004,3.016062e+004,,7.836560e+002,1.514445e+004,1.283062e+004,1.362248e+004,1.364918e+004,1.251903e+004,1.251730e+004,1.251458e+004,1.508031e+004
7.031240e+002,3.035650e+004,2.571377e+004,2.739059e+004,2.718694e+004,2.501382e+004,2.501043e+004,2.500504e+004,3.029538e+004,,7.835560e+002,1.517825e+004,1.285689e+004,1.369529e+004,1.359347e+004,1.250691e+004,1.250521e+004,1.250252e+004,1.514769e+004
7.032240e+002,3.041150e+004,2.577495e+004,2.753768e+004,2.707564e+004,2.498922e+004,2.498590e+004,2.498057e+004,3.044109e+004,,7.834560e+002,1.520575e+004,1.288748e+004,1.376884e+004,1.353782e+004,1.249461e+004,1.249295e+004,1.249029e+004,1.522054e+004
7.033240e+002,3.062710e+004,2.584469e+004,2.768380e+004,2.696398e+004,2.496353e+004,2.496028e+004,2.495502e+004,3.059621e+004,,7.833560e+002,1.531355e+004,1.292234e+004,1.384190e+004,1.348199e+004,1.248176e+004,1.248014e+004,1.247751e+004,1.529810e+004
7.034240e+002,3.068970e+004,2.592423e+004,2.782782e+004,2.685290e+004,2.493744e+004,2.493428e+004,2.492907e+004,3.076040e+004,,7.832560e+002,1.534485e+004,1.296211e+004,1.391391e+004,1.342645e+004,1.246872e+004,1.246714e+004,1.246453e+004,1.538020e+004
7.035240e+002,3.086280e+004,2.601363e+004,2.796726e+004,2.674212e+004,2.491046e+004,2.490737e+004,2.490221e+004,3.093199e+004,,7.831560e+002,1.543140e+004,1.300681e+004,1.398363e+004,1.337106e+004,1.245523e+004,1.245368e+004,1.245111e+004,1.546599e+004
7.036240e+002,3.118270e+004,2.611255e+004,2.809943e+004,2.663115e+004,2.488192e+004,2.487889e+004,2.487379e+004,3.110879e+004,,7.830560e+002,1.559135e+004,1.305627e+004,1.404972e+004,1.331557e+004,1.244096e+004,1.243945e+004,1.243689e+004,1.555440e+004
7.037240e+002,3.129070e+004,2.622233e+004,2.822326e+004,2.652117e+004,2.485276e+004,2.484980e+004,2.484475e+004,3.129034e+004,,7.829560e+002,1.564535e+004,1.311116e+004,1.411163e+004,1.326059e+004,1.242638e+004,1.242490e+004,1.242237e+004,1.564517e+004
7.038240e+002,3.116780e+004,2.634404e+004,2.833768e+004,2.641336e+004,2.482403e+004,2.482113e+004,2.481613e+004,3.147573e+004,,7.828560e+002,1.558390e+004,1.317202e+004,1.416884e+004,1.320668e+004,1.241202e+004,1.241056e+004,1.240806e+004,1.573786e+004
7.039240e+002,3.169820e+004,2.647477e+004,2.843784e+004,2.630493e+004,2.479277e+004,2.478993e+004,2.478498e+004,3.166031e+004,,7.827560e+002,1.584910e+004,1.323738e+004,1.421892e+004,1.315247e+004,1.239638e+004,1.239497e+004,1.239249e+004,1.583015e+004
7.040240e+002,3.188250e+004,2.661578e+004,2.852326e+004,2.619758e+004,2.476053e+004,2.475776e+004,2.475286e+004,3.184346e+004,,7.826560e+002,1.594125e+004,1.330789e+004,1.426163e+004,1.309879e+004,1.238027e+004,1.237888e+004,1.237643e+004,1.592173e+004
7.041240e+002,3.184470e+004,2.676762e+004,2.859335e+004,2.609239e+004,2.472832e+004,2.472561e+004,2.472077e+004,3.202422e+004,,7.825560e+002,1.592235e+004,1.338381e+004,1.429667e+004,1.304619e+004,1.236416e+004,1.236280e+004,1.236038e+004,1.601211e+004
7.042240e+002,3.204880e+004,2.692852e+004,2.864535e+004,2.598842e+004,2.469505e+004,2.469239e+004,2.468760e+004,3.219934e+004,,7.824560e+002,1.602440e+004,1.346426e+004,1.432267e+004,1.299421e+004,1.234753e+004,1.234620e+004,1.234380e+004,1.609967e+004
7.043240e+002,3.248940e+004,2.709641e+004,2.867694e+004,2.588463e+004,2.465964e+004,2.465703e+004,2.465229e+004,3.236549e+004,,7.823560e+002,1.624470e+004,1.354821e+004,1.433847e+004,1.294231e+004,1.232982e+004,1.232852e+004,1.232615e+004,1.618274e+004
7.044240e+002,3.250250e+004,2.727206e+004,2.868898e+004,2.578302e+004,2.462402e+004,2.462146e+004,2.461676e+004,3.252247e+004,,7.822560e+002,1.625125e+004,1.363603e+004,1.434449e+004,1.289151e+004,1.231201e+004,1.231073e+004,1.230838e+004,1.626123e+004
7.045240e+002,3.245410e+004,2.745419e+004,2.868094e+004,2.568394e+004,2.458844e+004,2.458595e+004,2.458130e+004,3.266829e+004,,7.821560e+002,1.622705e+004,1.372710e+004,1.434047e+004,1.284197e+004,1.229422e+004,1.229297e+004,1.229065e+004,1.633414e+004
7.046240e+002,3.253960e+004,2.764054e+004,2.865189e+004,2.558677e+004,2.455233e+004,2.454988e+004,2.454528e+004,3.280030e+004,,7.820560e+002,1.626980e+004,1.382027e+004,1.432595e+004,1.279338e+004,1.227616e+004,1.227494e+004,1.227264e+004,1.640015e+004
7.047240e+002,3.301820e+004,2.782729e+004,2.859978e+004,2.548981e+004,2.451388e+004,2.451149e+004,2.450693e+004,3.291453e+004,,7.819560e+002,1.650910e+004,1.391365e+004,1.429989e+004,1.274491e+004,1.225694e+004,1.225575e+004,1.225347e+004,1.645726e+004
7.048240e+002,3.324710e+004,2.801339e+004,2.852613e+004,2.539414e+004,2.447423e+004,2.447189e+004,2.446738e+004,3.301028e+004,,7.818560e+002,1.662355e+004,1.400670e+004,1.426306e+004,1.269707e+004,1.223712e+004,1.223595e+004,1.223369e+004,1.650514e+004
7.049240e+002,3.304320e+004,2.819841e+004,2.843325e+004,2.530171e+004,2.443533e+004,2.443303e+004,2.442856e+004,3.308748e+004,,7.817560e+002,1.652160e+004,1.409920e+004,1.421662e+004,1.265086e+004,1.221767e+004,1.221652e+004,1.221428e+004,1.654374e+004
7.050240e+002,3.313950e+004,2.837845e+004,2.832079e+004,2.521119e+004,2.439582e+004,2.439356e+004,2.438914e+004,3.314325e+004,,7.816560e+002,1.656975e+004,1.418923e+004,1.416040e+004,1.260560e+004,1.219791e+004,1.219678e+004,1.219457e+004,1.657163e+004
7.051240e+002,3.318070e+004,2.855109e+004,2.819006e+004,2.512274e+004,2.435594e+004,2.435373e+004,2.434935e+004,3.317615e+004,,7.815560e+002,1.659035e+004,1.427555e+004,1.409503e+004,1.256137e+004,1.217797e+004,1.217687e+004,1.217468e+004,1.658807e+004
7.052240e+002,3.342690e+004,2.871277e+004,2.804155e+004,2.503544e+004,2.431477e+004,2.431260e+004,2.430827e+004,3.318405e+004,,7.814560e+002,1.671345e+004,1.435638e+004,1.402077e+004,1.251772e+004,1.215739e+004,1.215630e+004,1.215414e+004,1.659202e+004
7.053240e+002,3.334050e+004,2.886216e+004,2.787839e+004,2.495071e+004,2.427381e+004,2.427169e+004,2.426739e+004,3.316719e+004,,7.813560e+002,1.667025e+004,1.443108e+004,1.393920e+004,1.247536e+004,1.213690e+004,1.213584e+004,1.213370e+004,1.658359e+004
7.054240e+002,3.309520e+004,2.899750e+004,2.770306e+004,2.486923e+004,2.423377e+004,2.423170e+004,2.422744e+004,3.312548e+004,,7.812560e+002,1.654760e+004,1.449875e+004,1.385153e+004,1.243461e+004,1.211688e+004,1.211585e+004,1.211372e+004,1.656274e+004
7.055240e+002,3.328440e+004,2.911418e+004,2.751558e+004,2.478899e+004,2.419270e+004,2.419067e+004,2.418645e+004,3.305632e+004,,7.811560e+002,1.664220e+004,1.455709e+004,1.375779e+004,1.239450e+004,1.209635e+004,1.209533e+004,1.209323e+004,1.652816e+004
7.056240e+002,3.307360e+004,2.921179e+004,2.731970e+004,2.471170e+004,2.415240e+004,2.415041e+004,2.414623e+004,3.296108e+004,,7.810560e+002,1.653680e+004,1.460589e+004,1.365985e+004,1.235585e+004,1.207620e+004,1.207520e+004,1.207312e+004,1.648054e+004
7.057240e+002,3.291320e+004,2.928796e+004,2.711733e+004,2.463710e+004,2.411265e+004,2.411069e+004,2.410655e+004,3.283951e+004,,7.809560e+002,1.645660e+004,1.464398e+004,1.355866e+004,1.231855e+004,1.205632e+004,1.205535e+004,1.205328e+004,1.641976e+004
7.058240e+002,3.271750e+004,2.934106e+004,2.691062e+004,2.456526e+004,2.407360e+004,2.407168e+004,2.406758e+004,3.269189e+004,,7.808560e+002,1.635875e+004,1.467053e+004,1.345531e+004,1.228263e+004,1.203680e+004,1.203584e+004,1.203379e+004,1.634595e+004
7.059240e+002,3.250460e+004,2.936982e+004,2.670170e+004,2.449616e+004,2.403534e+004,2.403346e+004,2.402940e+004,3.251888e+004,,7.807560e+002,1.625230e+004,1.468491e+004,1.335085e+004,1.224808e+004,1.201767e+004,1.201673e+004,1.201470e+004,1.625944e+004
7.060240e+002,3.235580e+004,2.937273e+004,2.649218e+004,2.442948e+004,2.399758e+004,2.399573e+004,2.399172e+004,3.232083e+004,,7.806560e+002,1.617790e+004,1.468636e+004,1.324609e+004,1.221474e+004,1.199879e+004,1.199787e+004,1.199586e+004,1.616042e+004
7.061240e+002,3.198380e+004,2.935036e+004,2.628487e+004,2.436611e+004,2.396133e+004,2.395952e+004,2.395555e+004,3.210002e+004,,7.805560e+002,1.599190e+004,1.467518e+004,1.314244e+004,1.218306e+004,1.198067e+004,1.197976e+004,1.197777e+004,1.605001e+004
7.062240e+002,3.167870e+004,2.930195e+004,2.608112e+004,2.430570e+004,2.392631e+004,2.392454e+004,2.392059e+004,3.185724e+004,,7.804560e+002,1.583935e+004,1.465097e+004,1.304056e+004,1.215285e+004,1.196316e+004,1.196227e+004,1.196030e+004,1.592862e+004
7.063240e+002,3.164700e+004,2.922671e+004,2.588119e+004,2.424692e+004,2.389127e+004,2.388953e+004,2.388563e+004,3.159314e+004,,7.803560e+002,1.582350e+004,1.461336e+004,1.294060e+004,1.212346e+004,1.194564e+004,1.194477e+004,1.194281e+004,1.579657e+004
7.064240e+002,3.144620e+004,2.912591e+004,2.568710e+004,2.419045e+004,2.385699e+004,2.385528e+004,2.385141e+004,3.131009e+004,,7.802560e+002,1.572310e+004,1.456296e+004,1.284355e+004,1.209522e+004,1.192849e+004,1.192764e+004,1.192570e+004,1.565505e+004
7.065240e+002,3.096520e+004,2.900193e+004,2.550127e+004,2.413750e+004,2.382473e+004,2.382305e+004,2.381921e+004,3.101163e+004,,7.801560e+002,1.548260e+004,1.450097e+004,1.275063e+004,1.206875e+004,1.191236e+004,1.191153e+004,1.190961e+004,1.550581e+004
7.066240e+002,3.067580e+004,2.885537e+004,2.532367e+004,2.408711e+004,2.379363e+004,2.379199e+004,2.378818e+004,3.069903e+004,,7.800560e+002,1.533790e+004,1.442768e+004,1.266184e+004,1.204355e+004,1.189681e+004,1.189599e+004,1.189409e+004,1.534952e+004
7.067240e+002,3.036220e+004,2.868804e+004,2.515517e+004,2.403931e+004,2.376381e+004,2.376220e+004,2.375843e+004,3.037481e+004,,7.799560e+002,1.518110e+004,1.434402e+004,1.257759e+004,1.201966e+004,1.188190e+004,1.188110e+004,1.187922e+004,1.518741e+004
7.068240e+002,2.973500e+004,2.850358e+004,2.499766e+004,2.399548e+004,2.373670e+004,2.373512e+004,2.373138e+004,3.004300e+004,,7.798560e+002,1.486750e+004,1.425179e+004,1.249883e+004,1.199774e+004,1.186835e+004,1.186756e+004,1.186569e+004,1.502150e+004
7.069240e+002,2.966210e+004,2.830164e+004,2.484897e+004,2.395301e+004,2.370979e+004,2.370824e+004,2.370454e+004,2.970350e+004,,7.797560e+002,1.483105e+004,1.415082e+004,1.242449e+004,1.197651e+004,1.185490e+004,1.185412e+004,1.185227e+004,1.485175e+004
7.070240e+002,2.922210e+004,2.808656e+004,2.471096e+004,2.391353e+004,2.368476e+004,2.368324e+004,2.367957e+004,2.936076e+004,,7.796560e+002,1.461105e+004,1.404328e+004,1.235548e+004,1.195677e+004,1.184238e+004,1.184162e+004,1.183979e+004,1.468038e+004
7.071240e+002,2.884510e+004,2.786058e+004,2.458329e+004,2.387666e+004,2.366132e+004,2.365982e+004,2.365619e+004,2.901690e+004,,7.795560e+002,1.442255e+004,1.393029e+004,1.229164e+004,1.193833e+004,1.183066e+004,1.182991e+004,1.182810e+004,1.450845e+004
